Subject,Predicate,Object
<http://rs.tdwg.org/dwc/terms/genus>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/infraspecificEpithet>,<http://www.w3.org/2004/02/skos/core#prefLabel>,infraspecificEpithet
<http://rs.tdwg.org/dwc/terms/infraspecificEpithet>,<http://purl.org/dc/terms/description>,"The name of the lowest or terminal infraspecific epithet of the dwc:scientificName, excluding any rank designation."
<http://rs.tdwg.org/dwc/terms/infraspecificEpithet>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/specificEpithet>,<http://www.w3.org/2004/02/skos/core#prefLabel>,specificEpithet
<http://rs.tdwg.org/dwc/terms/specificEpithet>,<http://purl.org/dc/terms/description>,The name of the first or species epithet of the dwc:scientificName.
<http://rs.tdwg.org/dwc/terms/specificEpithet>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/taxonRank>,<http://www.w3.org/2004/02/skos/core#prefLabel>,taxonRank
<http://rs.tdwg.org/dwc/terms/taxonRank>,<http://purl.org/dc/terms/description>,The taxonomic rank of the most specific name in the dwc:scientificName.
<http://rs.tdwg.org/dwc/terms/taxonRank>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/nomenclaturalCode>,<http://www.w3.org/2004/02/skos/core#prefLabel>,nomenclaturalCode
<http://rs.tdwg.org/dwc/terms/nomenclaturalCode>,<http://purl.org/dc/terms/description>,The nomenclatural code (or codes in the case of an ambiregnal name) under which the dwc:scientificName is constructed.
<http://rs.tdwg.org/dwc/terms/nomenclaturalCode>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/taxonomicStatus>,<http://www.w3.org/2004/02/skos/core#prefLabel>,taxonomicStatus
<http://rs.tdwg.org/dwc/terms/taxonomicStatus>,<http://purl.org/dc/terms/description>,"The status of the use of the dwc:scientificName as a label for a taxon. Requires taxonomic opinion to define the scope of a dwc:Taxon. Rules of priority then are used to define the taxonomic status of the nomenclature contained in that scope, combined with the experts opinion. It must be linked to a specific taxonomic reference that defines the concept."
<http://rs.tdwg.org/dwc/terms/taxonomicStatus>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/scientificName>,<http://www.w3.org/2004/02/skos/core#prefLabel>,scientificName
<http://rs.tdwg.org/dwc/terms/scientificName>,<http://purl.org/dc/terms/description>,"The full scientific name, with authorship and date information if known. When forming part of a dwc:Identification, this should be the name in lowest level taxonomic rank that can be determined. This term should not contain identification qualifications, which should instead be supplied in the dwc:identificationQualifier term."
<http://rs.tdwg.org/dwc/terms/scientificName>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/taxonID>,<http://www.w3.org/2004/02/skos/core#prefLabel>,taxonID
<http://rs.tdwg.org/dwc/terms/taxonID>,<http://purl.org/dc/terms/description>,An identifier for the set of dwc:Taxon information. May be a global unique identifier or an identifier specific to the data set.
<http://rs.tdwg.org/dwc/terms/taxonID>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/scientificNameID>,<http://www.w3.org/2004/02/skos/core#prefLabel>,scientificNameID
<http://rs.tdwg.org/dwc/terms/scientificNameID>,<http://purl.org/dc/terms/description>,An identifier for the nomenclatural (not taxonomic) details of a scientific name.
<http://rs.tdwg.org/dwc/terms/scientificNameID>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/Taxon>,<http://www.w3.org/2004/02/skos/core#prefLabel>,Taxon
<http://rs.tdwg.org/dwc/terms/Taxon>,<http://purl.org/dc/terms/description>,A group of organisms (sensu http://purl.obolibrary.org/obo/OBI_0100026) considered by taxonomists to form a homogeneous unit.
<http://rs.tdwg.org/dwc/terms/Taxon>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/identificationQualifier>,<http://www.w3.org/2004/02/skos/core#prefLabel>,identificationQualifier
<http://rs.tdwg.org/dwc/terms/identificationQualifier>,<http://purl.org/dc/terms/description>,"A brief phrase or a standard term (""cf."", ""aff."") to express the determiner's doubts about the dwc:Identification."
<http://rs.tdwg.org/dwc/terms/identificationQualifier>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/samplingProtocol>,<http://www.w3.org/2004/02/skos/core#prefLabel>,samplingProtocol
<http://rs.tdwg.org/dwc/terms/samplingProtocol>,<http://purl.org/dc/terms/description>,"The names of, references to, or descriptions of the methods or protocols used during a dwc:Event."
<http://rs.tdwg.org/dwc/terms/samplingProtocol>,<http://www.w3.org/2000/01/rdf-schema#comment>,"Recommended best practice is describe a dwc:Event with no more than one sampling protocol. In the case of a summary Event with multiple protocols, in which a specific protocol can not be attributed to specific dwc:Occurrences, the recommended best practice is to separate the values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
<http://rs.tdwg.org/dwc/terms/samplingProtocol>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/datasetID>,<http://www.w3.org/2004/02/skos/core#prefLabel>,datasetID
<http://rs.tdwg.org/dwc/terms/datasetID>,<http://purl.org/dc/terms/description>,An identifier for the set of data. May be a global unique identifier or an identifier specific to a collection or institution.
<http://rs.tdwg.org/dwc/terms/datasetID>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/decimalLatitude>,<http://www.w3.org/2004/02/skos/core#prefLabel>,decimalLatitude
<http://rs.tdwg.org/dwc/terms/decimalLatitude>,<http://purl.org/dc/terms/description>,"The geographic latitude (in decimal degrees, using the spatial reference system given in dwc:geodeticDatum) of the geographic center of a dcterms:Location. Positive values are north of the Equator, negative values are south of it. Legal values lie between -90 and 90, inclusive."
<http://rs.tdwg.org/dwc/terms/decimalLatitude>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/decimalLongitude>,<http://www.w3.org/2004/02/skos/core#prefLabel>,decimalLongitude
<http://rs.tdwg.org/dwc/terms/decimalLongitude>,<http://purl.org/dc/terms/description>,"The geographic longitude (in decimal degrees, using the spatial reference system given in dwc:geodeticDatum) of the geographic center of a dcterms:Location. Positive values are east of the Greenwich Meridian, negative values are west of it. Legal values lie between -180 and 180, inclusive."
<http://rs.tdwg.org/dwc/terms/decimalLongitude>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/verbatimElevation>,<http://www.w3.org/2004/02/skos/core#prefLabel>,verbatimElevation
<http://rs.tdwg.org/dwc/terms/verbatimElevation>,<http://purl.org/dc/terms/description>,"The original description of the elevation (altitude, usually above sea level) of the Location."
<http://rs.tdwg.org/dwc/terms/verbatimElevation>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/
<http://rs.tdwg.org/dwc/terms/measurementValue>,<http://www.w3.org/2004/02/skos/core#prefLabel>,measurementValue
<http://rs.tdwg.org/dwc/terms/measurementValue>,<http://purl.org/dc/terms/description>,"The value of the measurement, fact, characteristic, or assertion."
<http://rs.tdwg.org/dwc/terms/measurementValue>,<http://www.w3.org/2000/01/rdf-schema#comment>,"This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
<http://rs.tdwg.org/dwc/terms/acceptedNameUsage>,<http://www.w3.org/2004/02/skos/core#prefLabel>,acceptedNameUsage
<http://rs.tdwg.org/dwc/terms/acceptedNameUsage>,<http://purl.org/dc/terms/description>,"The full name, with authorship and date information if known, of the currently valid (zoological) or accepted (botanical) dwc:Taxon."
<http://rs.tdwg.org/dwc/terms/acceptedNameUsage>,<http://www.w3.org/2000/01/rdf-schema#comment>,"The full scientific name, with authorship and date information if known, of the accepted (botanical) or valid (zoological) name in cases where the provided dwc:scientificName is considered by the reference indicated in the dwc:accordingTo property, or of the content provider, to be a synonym or misapplied name. When applied to a dwc:Organism or dwc:Occurrence, this term should be used in cases where a content provider regards the provided dwc:scientificName to be inconsistent with the taxonomic perspective of the content provider. For example, there are many discrepancies within specimen collections and observation datasets between the recorded name (e.g., the most recent identification from an expert who examined a specimen, or a field identification for an observed dwc:Organism), and the name asserted by the content provider to be taxonomically accepted."
<http://rs.tdwg.org/dwc/terms/lifeStage>,<http://www.w3.org/2004/02/skos/core#prefLabel>,lifeStage
<http://rs.tdwg.org/dwc/terms/lifeStage>,<http://purl.org/dc/terms/description>,The age class or life stage of the dwc:Organism(s) at the time the dwc:Occurrence was recorded.
<http://rs.tdwg.org/dwc/terms/lifeStage>,<http://www.w3.org/2000/01/rdf-schema#comment>,"Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
<http://rs.tdwg.org/dwc/terms/basisOfRecord>,<http://www.w3.org/2004/02/skos/core#prefLabel>,basisOfRecord
<http://rs.tdwg.org/dwc/terms/basisOfRecord>,<http://purl.org/dc/terms/description>,The specific nature of the data record.
<http://rs.tdwg.org/dwc/terms/basisOfRecord>,<http://www.w3.org/2000/01/rdf-schema#comment>,Recommended best practice is to use a controlled vocabulary such as the set of local names of the identifiers for classes in Darwin Core.
<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<http://www.w3.org/2004/02/skos/core#prefLabel>,organizedInClass
<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<http://purl.org/dc/terms/description>,Used to organize properties within classes for easier human understanding.
<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://rs.tdwg.org/dwc/terms/attributes/
<http://www.w3.org/2004/02/skos/core#scopeNote>,<http://www.w3.org/2004/02/skos/core#prefLabel>,scope note
<http://www.w3.org/2004/02/skos/core#scopeNote>,<http://purl.org/dc/terms/description>,A note that helps to clarify the meaning and/or the use of a concept.
<http://www.w3.org/2004/02/skos/core#scopeNote>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2004/02/skos/core#
<http://www.w3.org/2004/02/skos/core#inScheme>,<http://www.w3.org/2004/02/skos/core#prefLabel>,is in scheme
<http://www.w3.org/2004/02/skos/core#inScheme>,<http://purl.org/dc/terms/description>,Relates a resource (for example a concept) to a concept scheme in which it is included.
<http://www.w3.org/2004/02/skos/core#inScheme>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2004/02/skos/core#
<http://www.w3.org/2004/02/skos/core#broader>,<http://www.w3.org/2004/02/skos/core#prefLabel>,has broader
<http://www.w3.org/2004/02/skos/core#broader>,<http://purl.org/dc/terms/description>,Relates a concept to a concept that is more general in meaning.
<http://www.w3.org/2004/02/skos/core#broader>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2004/02/skos/core#
<http://www.w3.org/2004/02/skos/core#narrower>,<http://www.w3.org/2004/02/skos/core#prefLabel>,has narrower
<http://www.w3.org/2004/02/skos/core#narrower>,<http://purl.org/dc/terms/description>,Relates a concept to a concept that is more specific in meaning.
<http://www.w3.org/2004/02/skos/core#narrower>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2004/02/skos/core#
<http://www.w3.org/2004/02/skos/core#prefLabel>,<http://www.w3.org/2004/02/skos/core#prefLabel>,preferred label
<http://www.w3.org/2004/02/skos/core#prefLabel>,<http://purl.org/dc/terms/description>,"The preferred lexical label for a resource, in a given language."
<http://www.w3.org/2004/02/skos/core#prefLabel>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2004/02/skos/core#
<http://www.w3.org/2004/02/skos/core#altLabel>,<http://www.w3.org/2004/02/skos/core#prefLabel>,alternative label
<http://www.w3.org/2004/02/skos/core#altLabel>,<http://purl.org/dc/terms/description>,An alternative lexical label for a resource.
<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://www.w3.org/2004/02/skos/core#prefLabel>,has exact match
<http://www.w3.org/2004/02/skos/core#closeMatch>,<http://www.w3.org/2004/02/skos/core#prefLabel>,has close match
<http://www.w3.org/2004/02/skos/core#closeMatch>,<http://purl.org/dc/terms/description>,"skos:closeMatch is used to link two concepts that are sufficiently similar that they can be used interchangeably in some information retrieval applications. In order to avoid the possibility of compound errors when combining mappings across more than two concept schemes, skos:closeMatch is not declared to be a transitive property."
<http://www.w3.org/2004/02/skos/core#closeMatch>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2004/02/skos/core#
<http://www.w3.org/2004/02/skos/core#relatedMatch>,<http://www.w3.org/2004/02/skos/core#prefLabel>,has related match
<http://www.w3.org/2004/02/skos/core#relatedMatch>,<http://purl.org/dc/terms/description>,skos:relatedMatch is used to state an associative mapping link between two conceptual resources in different concept schemes.
<http://www.w3.org/2004/02/skos/core#relatedMatch>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2004/02/skos/core#
<http://www.w3.org/2000/01/rdf-schema#label>,<http://www.w3.org/2004/02/skos/core#prefLabel>,label
<http://www.w3.org/2000/01/rdf-schema#label>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2000/01/rdf-schema#
<http://www.w3.org/2000/01/rdf-schema#comment>,<http://www.w3.org/2004/02/skos/core#prefLabel>,comment
<http://www.w3.org/2000/01/rdf-schema#comment>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2000/01/rdf-schema#
<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2004/02/skos/core#prefLabel>,sub class of
<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2000/01/rdf-schema#
<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2004/02/skos/core#prefLabel>,datatype
<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://purl.org/dc/terms/description>,rdfs:Datatype is the class of datatypes. All instances of rdfs:Datatype correspond to the RDF model of a datatype described in the RDF Concepts specification [RDF12-CONCEPTS]. rdfs:Datatype is both an instance of and a subclass of rdfs:Class. Each instance of rdfs:Datatype is a subclass of rdfs:Literal.
<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://www.w3.org/2000/01/rdf-schema#
<http://purl.org/dc/terms/description>,<http://www.w3.org/2004/02/skos/core#prefLabel>,description
<http://purl.org/dc/terms/description>,<http://purl.org/dc/terms/description>,"Description may include but is not limited to: an abstract, a table of contents, a graphical representation, or a free-text account of the resource."
<http://purl.org/dc/terms/description>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://purl.org/dc/terms/
<http://purl.org/dc/terms/bibliographicCitation>,<http://www.w3.org/2004/02/skos/core#prefLabel>,bibliographic citation
<http://purl.org/dc/terms/bibliographicCitation>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://purl.org/dc/terms/
<http://purl.org/dc/terms/contributor>,<http://www.w3.org/2004/02/skos/core#prefLabel>,contributor
<http://purl.org/dc/terms/contributor>,<http://purl.org/dc/terms/description>,An entity responsible for making contributions to the resource.
<http://purl.org/dc/terms/contributor>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://purl.org/dc/terms/
<http://purl.org/dc/terms/location>,<http://www.w3.org/2004/02/skos/core#prefLabel>,location
<http://purl.org/dc/terms/location>,<http://purl.org/dc/terms/description>,A spatial region or named place.
<http://purl.org/dc/terms/location>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://purl.org/dc/terms/
<http://purl.org/dc/terms/identifier>,<http://www.w3.org/2004/02/skos/core#prefLabel>,identifier
<http://semanticscience.org/resource/SIO_000673>,<http://www.w3.org/2004/02/skos/core#prefLabel>,has unique identifier
<http://semanticscience.org/resource/SIO_000673>,<http://purl.org/dc/terms/description>,Has unique identifier is an inverse functional relation between an entity and an identifier that uniquely identifies it.
<http://semanticscience.org/resource/SIO_000673>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000674>,<http://www.w3.org/2004/02/skos/core#prefLabel>,is unique identifier for
<http://semanticscience.org/resource/SIO_000674>,<http://purl.org/dc/terms/description>,Is unique identifier for is a relation between an identifier and an entity that it uniquely identifies.
<http://semanticscience.org/resource/SIO_000674>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000671>,<http://www.w3.org/2004/02/skos/core#prefLabel>,has identifier
<http://semanticscience.org/resource/SIO_000671>,<http://purl.org/dc/terms/description>,A relation between an entity and an identifier.
<http://semanticscience.org/resource/SIO_000671>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000672>,<http://www.w3.org/2004/02/skos/core#prefLabel>,is identifier for
<http://semanticscience.org/resource/SIO_000672>,<http://purl.org/dc/terms/description>,A relation between an identifier and an entity.
<http://semanticscience.org/resource/SIO_000672>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000255>,<http://www.w3.org/2004/02/skos/core#prefLabel>,has annotation
<http://semanticscience.org/resource/SIO_000255>,<http://purl.org/dc/terms/description>,Has annotation is a relation between an entity and some textual anntotation.
<http://semanticscience.org/resource/SIO_000255>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000254>,<http://www.w3.org/2004/02/skos/core#prefLabel>,is annotation of
<http://semanticscience.org/resource/SIO_000254>,<http://purl.org/dc/terms/description>,Is annotation of is a relation between some textual entity and the entity that it annotates.
<http://semanticscience.org/resource/SIO_000254>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000223>,<http://www.w3.org/2004/02/skos/core#prefLabel>,has property
<http://semanticscience.org/resource/SIO_000223>,<http://purl.org/dc/terms/description>,Has unique identifier is an inverse functional relation between an entity and an identifier that uniquely identifies it.
<http://semanticscience.org/resource/SIO_000223>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000224>,<http://www.w3.org/2004/02/skos/core#prefLabel>,is property of
<http://semanticscience.org/resource/SIO_000224>,<http://purl.org/dc/terms/description>,"Is property of is a relation betweena quality, capability or role and the entity that it and it alone bears."
<http://semanticscience.org/resource/SIO_000224>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_001096>,<http://www.w3.org/2004/02/skos/core#prefLabel>,is specialisation of
<http://semanticscience.org/resource/SIO_001096>,<http://purl.org/dc/terms/description>,Is specialization of is a relation between a more specific instance (in terms of spatial/temporal localization & other attributres) than the other.
<http://semanticscience.org/resource/SIO_001096>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000001>,<http://www.w3.org/2004/02/skos/core#prefLabel>,is related to
<http://semanticscience.org/resource/SIO_000001>,<http://purl.org/dc/terms/description>,A is related to B iff there is some relation between A and B.
<http://semanticscience.org/resource/SIO_000001>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000642>,<http://www.w3.org/2004/02/skos/core#prefLabel>,is base for
<http://semanticscience.org/resource/SIO_000642>,<http://purl.org/dc/terms/description>,Is base for is a relation between a quality and the realizable entity that it is the basis for.
<http://semanticscience.org/resource/SIO_000642>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000641>,<http://www.w3.org/2004/02/skos/core#prefLabel>,has basis
<http://semanticscience.org/resource/SIO_000641>,<http://purl.org/dc/terms/description>,Has basis is a relation between a realizable entity and the quality that forms the basis for it.
<http://semanticscience.org/resource/SIO_000641>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000628>,<http://www.w3.org/2004/02/skos/core#prefLabel>,refers to
<http://semanticscience.org/resource/SIO_000628>,<http://purl.org/dc/terms/description>,Refers to is a relation between one entity and the entity that it makes reference to.
<http://semanticscience.org/resource/SIO_000628>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000754>,<http://www.w3.org/2004/02/skos/core#prefLabel>,database table
<http://semanticscience.org/resource/SIO_000754>,<http://purl.org/dc/terms/description>,A database table is a set of named columns with zero or more rows composed of cells that contain column values and is part of a database.
<http://semanticscience.org/resource/SIO_000754>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000750>,<http://www.w3.org/2004/02/skos/core#prefLabel>,database
<http://semanticscience.org/resource/SIO_000750>,<http://purl.org/dc/terms/description>,A database is a set of tables.
<http://semanticscience.org/resource/SIO_000750>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_001187>,<http://www.w3.org/2004/02/skos/core#prefLabel>,database row
<http://semanticscience.org/resource/SIO_001187>,<http://purl.org/dc/terms/description>,A database row is a row that is part of a database table.
<http://semanticscience.org/resource/SIO_001187>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000757>,<http://www.w3.org/2004/02/skos/core#prefLabel>,database column
<http://semanticscience.org/resource/SIO_000757>,<http://purl.org/dc/terms/description>,A database collumn is a column in a database table.
<http://semanticscience.org/resource/SIO_000757>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://semanticscience.org/resource/SIO_000602>,<http://www.w3.org/2004/02/skos/core#prefLabel>,computational entity
<http://semanticscience.org/resource/SIO_000602>,<http://purl.org/dc/terms/description>,A computational entity is an information content entity operated on using some computational system.
<http://semanticscience.org/resource/SIO_000602>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://semanticscience.org/resource/
<http://terminologies.gfbio.org/terms/ETS/traitDescription>,<http://www.w3.org/2004/02/skos/core#prefLabel>,traitDescription
<http://terminologies.gfbio.org/terms/ETS/traitDescription>,<http://purl.org/dc/terms/description>,"A short, unambiguous definition of the trait as used in the specific study context; may refer to a method of measurement; may copy the description of a public trait ontology;"
<http://terminologies.gfbio.org/terms/ETS/traitDescription>,<http://www.w3.org/2000/01/rdf-schema#comment>,"The definition should make use of terms provided by existing public ontologies, e.g. 'the mass (PATO:mass), either fresh or dried, of a fruit (PO:fruit)'"
<http://terminologies.gfbio.org/terms/ETS/traitDescription>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://terminologies.gfbio.org/terms/ETS/
<http://terminologies.gfbio.org/terms/ETS/minAllowedValue>,<http://www.w3.org/2004/02/skos/core#prefLabel>,minAllowedValue
<http://terminologies.gfbio.org/terms/ETS/minAllowedValue>,<http://purl.org/dc/terms/description>,A lower boundary for accepted numerical values.
<http://terminologies.gfbio.org/terms/ETS/minAllowedValue>,<http://www.w3.org/2000/01/rdf-schema#comment>,May be used for eliminating invalid data. This boundary may constrain a range of values of meaningful orders of magnitude.
<http://terminologies.gfbio.org/terms/ETS/minAllowedValue>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://terminologies.gfbio.org/terms/ETS/
<http://terminologies.gfbio.org/terms/ETS/maxAllowedValue>,<http://www.w3.org/2004/02/skos/core#prefLabel>,maxAllowedValue
<http://terminologies.gfbio.org/terms/ETS/maxAllowedValue>,<http://purl.org/dc/terms/description>,An upper boundary for accepted numerical values.
<http://terminologies.gfbio.org/terms/ETS/maxAllowedValue>,<http://www.w3.org/2000/01/rdf-schema#comment>,"May be used for eliminating invalid data. This boundary may constrain a range of values of meaningful orders of magnitude, or constrain entries to positive values."
<http://terminologies.gfbio.org/terms/ETS/maxAllowedValue>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://terminologies.gfbio.org/terms/ETS/
<http://terminologies.gfbio.org/terms/ETS/valueType>,<http://www.w3.org/2004/02/skos/core#prefLabel>,valueType
<http://terminologies.gfbio.org/terms/ETS/valueType>,<http://purl.org/dc/terms/description>,"Type of trait values. Possible entries are 'numeric', 'integer', 'categorical', 'ordinal', 'logical', or 'character'."
<http://terminologies.gfbio.org/terms/ETS/valueType>,<http://www.w3.org/2000/01/rdf-schema#comment>,"Numerical values represent measurements of length, volumes, ratios, rates or timespans. Integer values apply to count data (e.g. eggs per clutch). Binary data (encoded as 0 or 1) or logical data (coded as TRUE or FALSE) may apply to qualitative traits such as specific behavior during mating (e.g. are territories defended) or specialization to a given habitat (e.g. species restricted to relicts of primeval forests). Categorical traits should define a constrained set of factor levels, such as sex differences in wing morphology (both sexes winged, both sexes unwinged, only males winged, only females winged) or unconstrained entries such as color. Ordinal categorical traits may be better encoded as integer values, e.g. a logical sequence as in the case of life stages or hibernation stages, or habitat preference traits such as horizontal stratum use."
<http://terminologies.gfbio.org/terms/ETS/valueType>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://terminologies.gfbio.org/terms/ETS/
<http://terminologies.gfbio.org/terms/ETS/identifier>,<http://www.w3.org/2004/02/skos/core#prefLabel>,identifier
<http://terminologies.gfbio.org/terms/ETS/identifier>,<http://purl.org/dc/terms/description>,A unique identifier for the trait; globally unique or dataset-specific
<http://terminologies.gfbio.org/terms/ETS/identifier>,<http://www.w3.org/2000/01/rdf-schema#comment>,Identifiers are ideally globally unique and stable URIs which link to the source of the trait description in a public ontology or thesaurus of traits;
<http://terminologies.gfbio.org/terms/ETS/identifier>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://terminologies.gfbio.org/terms/ETS/
<http://terminologies.gfbio.org/terms/ETS/trait>,<http://www.w3.org/2004/02/skos/core#prefLabel>,trait
<http://terminologies.gfbio.org/terms/ETS/trait>,<http://purl.org/dc/terms/description>,A descriptive trait name.
<http://terminologies.gfbio.org/terms/ETS/trait>,<http://www.w3.org/2000/01/rdf-schema#comment>,Trait names should be unique but intuitively comprehensible. Additional specifications such as unit of measurement can be included in the name. Several words are separated by “_“.
<http://terminologies.gfbio.org/terms/ETS/trait>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://terminologies.gfbio.org/terms/ETS/
<http://terminologies.gfbio.org/terms/ETS/expectedUnit>,<http://www.w3.org/2004/02/skos/core#prefLabel>,expectedUnit
<http://terminologies.gfbio.org/terms/ETS/expectedUnit>,<http://purl.org/dc/terms/description>,The unit expected for measurement entries.
<http://terminologies.gfbio.org/terms/ETS/expectedUnit>,<http://www.w3.org/2000/01/rdf-schema#comment>,Only applies to numerical traits. Should be given in SI units.
<http://terminologies.gfbio.org/terms/ETS/expectedUnit>,<http://www.w3.org/2004/02/skos/core#inScheme>,http://terminologies.gfbio.org/terms/ETS/
<http://terminologies.gfbio.org/terms/ETS/factorLevels>,<http://www.w3.org/2004/02/skos/core#prefLabel>,factorLevels
